"CO_ANO;""CO_MES"";""CO_NCM"";""CO_UNID"";""CO_PAIS"";""SG_UF_NCM"";""CO_VIA"";""CO_URF"";""QT_ESTAT"";""KG_LIQUIDO"";""VL_FOB"";""VL_FRETE"";""VL_SEGURO"""
"2025;""06"";""84814000"";""11"";""764"";""PR"";""04"";""0917900"";4;2;441;21;0"
"2025;""12"";""85059080"";""10"";""247"";""SP"";""01"";""0817800"";586;586;19365;34;14"
"2025;""05"";""85369090"";""11"";""493"";""RS"";""04"";""0817600"";19700;160;7648;630;12"
"2025;""07"";""85269100"";""11"";""160"";""RS"";""04"";""0817600"";6;40;4878;808;39"
"2025;""10"";""64031900"";""13"";""160"";""SP"";""01"";""0817800"";322;455;19781;176;22"
"2025;""11"";""73269090"";""10"";""149"";""MG"";""04"";""0817600"";469;469;2079;4757;1"
"2025;""07"";""85361000"";""11"";""249"";""PR"";""04"";""0817700"";65;3;350;13;0"
"2025;""02"";""85334012"";""11"";""741"";""AM"";""01"";""0717600"";25748;88;515;201;0"
"2025;""04"";""30043915"";""10"";""063"";""PR"";""07"";""1017500"";121;121;221804;1960;857"
"2025;""09"";""62014000"";""11"";""576"";""SP"";""01"";""0817800"";978;1396;15126;933;2"
"2025;""05"";""84148021"";""11"";""767"";""MG"";""01"";""0717600"";702;5623;308089;187;167"
"2025;""10"";""62044200"";""11"";""253"";""SP"";""01"";""0817800"";500;61;1902;7;2"
"2025;""09"";""84509090"";""10"";""160"";""SP"";""01"";""0817800"";21489;21489;492852;18838;86"
"2025;""02"";""61034300"";""11"";""081"";""SC"";""01"";""0927700"";22438;5938;46230;1463;41"
"2025;""08"";""90019010"";""10"";""160"";""BA"";""01"";""0517800"";14;14;1022;68;1"
"2025;""05"";""28332100"";""10"";""160"";""PE"";""01"";""0417900"";200000;200000;24489;7437;137"
"2025;""05"";""90185090"";""11"";""023"";""SC"";""04"";""0917900"";1;75;12464;949;3"
"2025;""04"";""90278999"";""11"";""375"";""SC"";""04"";""0817600"";37840;4389;531274;15312;568"
"2025;""03"";""73151210"";""10"";""161"";""MG"";""01"";""0817800"";12;12;333;7;1"
"2025;""06"";""85123000"";""11"";""628"";""SP"";""01"";""0817800"";1730;590;21260;97;6"
"2025;""01"";""84195010"";""11"";""249"";""SP"";""04"";""0817600"";4;78;7196;293;33"
"2025;""08"";""85229000"";""10"";""160"";""SP"";""04"";""0817700"";45;45;3194;461;28"
"2025;""09"";""39233090"";""10"";""249"";""SC"";""04"";""0817700"";2;2;169;250;0"
"2025;""03"";""87087010"";""11"";""023"";""SP"";""01"";""0817800"";1;120;1305;48;1"
"2025;""03"";""90319090"";""10"";""249"";""RS"";""04"";""0817700"";3;3;8740;98;2"
"2025;""02"";""84399100"";""10"";""764"";""PR"";""04"";""0917900"";626;626;21092;6337;0"
"2025;""12"";""85269100"";""11"";""249"";""PR"";""04"";""0917900"";35;30;68068;818;0"
"2025;""08"";""85122029"";""11"";""160"";""MG"";""01"";""0817800"";258;134;4333;35;4"
"2025;""06"";""87042110"";""11"";""249"";""SP"";""01"";""1017700"";1;2695;9130;270;0"
"2025;""01"";""90322000"";""11"";""386"";""RJ"";""04"";""0717700"";4;2;2962;365;1"
"2025;""09"";""87149990"";""10"";""160"";""PR"";""01"";""0917800"";77104;77104;248192;20848;244"
"2025;""04"";""85235200"";""11"";""023"";""SP"";""01"";""0817800"";1488;4;5513;1;0"
"2025;""06"";""84149020"";""10"";""764"";""PR"";""04"";""0917900"";6;6;269;50;0"
"2025;""09"";""87088000"";""11"";""764"";""SP"";""01"";""0817800"";26901;46209;354455;416;82"
"2025;""01"";""31056000"";""10"";""160"";""CE"";""01"";""0317900"";200000;200000;244936;10064;0"
"2025;""01"";""96140000"";""10"";""160"";""SC"";""01"";""0927700"";19;19;472;2;0"
"2025;""05"";""84099999"";""10"";""399"";""PR"";""04"";""0817600"";22;22;167;268;0"
"2025;""06"";""84835090"";""11"";""249"";""SC"";""04"";""0927501"";126;10;3162;49;0"
"2025;""01"";""70197390"";""10"";""023"";""SP"";""04"";""0817600"";0;0;90;2;0"
"2025;""02"";""84714100"";""11"";""245"";""SP"";""04"";""0817700"";4;23;3883;265;0"
"2025;""09"";""84831019"";""11"";""160"";""AM"";""01"";""0317900"";1905;6535;90937;3983;0"
"2025;""06"";""40169300"";""10"";""249"";""PR"";""04"";""0817600"";14;14;1178;447;0"
"2025;""12"";""84779000"";""10"";""573"";""SP"";""04"";""0817600"";29;29;9434;277;26"
"2025;""02"";""61034200"";""11"";""361"";""SP"";""04"";""0817600"";3;2;41;5;0"
"2025;""01"";""90269010"";""10"";""149"";""SP"";""04"";""0817600"";1;1;812;139;2"
"2025;""07"";""62114300"";""11"";""160"";""SP"";""04"";""0817600"";4202;1187;55125;3190;9"
"2025;""07"";""85030090"";""10"";""767"";""SP"";""10"";""0817900"";0;0;166;0;0"
"2025;""11"";""82079000"";""10"";""355"";""SC"";""04"";""0927800"";41;41;1070;163;0"
"2025;""08"";""84716062"";""11"";""249"";""MS"";""04"";""0817700"";1;1;814;4;0"
"2025;""12"";""84717040"";""11"";""791"";""RJ"";""04"";""0717700"";14;17;38080;140;35"
"2025;""06"";""84833029"";""11"";""023"";""PR"";""04"";""0917900"";26;1;162;9;0"
"2025;""04"";""87141000"";""10"";""160"";""RO"";""01"";""0927700"";94631;94631;235490;19223;725"
"2025;""02"";""87089300"";""11"";""386"";""PR"";""01"";""0817800"";11489;5553;74020;99;28"
"2025;""07"";""90183999"";""11"";""249"";""SP"";""04"";""0817600"";270;85;68130;581;64"
"2025;""12"";""39031900"";""10"";""087"";""PR"";""01"";""0817800"";200;200;2577;17;6"
"2025;""08"";""90192020"";""10"";""160"";""RS"";""01"";""0817800"";5093;5093;56514;164;0"
"2025;""06"";""85444900"";""10"";""351"";""SP"";""04"";""0817600"";11;11;6;147;0"
"2025;""07"";""84484200"";""11"";""087"";""CE"";""04"";""0317901"";6;2;3202;20;0"
"2025;""06"";""73071910"";""10"";""603"";""PR"";""04"";""0917900"";0;0;22;2;0"
"2025;""01"";""90262010"";""11"";""023"";""BA"";""04"";""0517801"";5;1;712;13;0"
"2025;""07"";""39209990"";""10"";""023"";""PR"";""01"";""0717600"";0;0;7;0;0"
"2025;""07"";""79011111"";""21"";""493"";""SC"";""01"";""0927700"";1177;1177734;3577863;124130;2176"
"2025;""01"";""84871000"";""11"";""160"";""AM"";""04"";""0227700"";5;2;121;31;0"
"2025;""02"";""87089100"";""11"";""023"";""ES"";""01"";""0817800"";1;182;7399;79;0"
"2025;""01"";""73199000"";""10"";""160"";""SC"";""01"";""0717600"";988;988;3542;376;0"
"2025;""10"";""84779000"";""10"";""160"";""SC"";""04"";""0817600"";234;234;6320;1548;35"
"2025;""12"";""85322410"";""11"";""267"";""GO"";""04"";""0817700"";128050;14;781;14;0"
"2025;""06"";""39205100"";""10"";""160"";""RO"";""01"";""0817800"";11930;11930;28476;557;84"
"2025;""11"";""79070090"";""10"";""249"";""SP"";""04"";""0817600"";2;2;51;5;0"
"2025;""08"";""31055900"";""10"";""160"";""SC"";""01"";""0927502"";10000000;10000000;5870100;179900;8022"
"2025;""11"";""84813000"";""11"";""603"";""SP"";""04"";""0817700"";18001;23;2816;3677;1"
"2025;""08"";""85044060"";""11"";""023"";""RS"";""04"";""1017801"";1;0;195;10;1"
"2025;""04"";""39269022"";""10"";""399"";""SP"";""04"";""0817700"";27;27;8460;420;9"
"2025;""11"";""73201000"";""10"";""161"";""PR"";""01"";""0917800"";0;0;5;0;0"
"2025;""11"";""90328929"";""11"";""399"";""AM"";""01"";""0317900"";120;1;363;1;0"
"2025;""07"";""54024600"";""10"";""160"";""MG"";""01"";""0817800"";2017627;2017627;1798321;138404;488"
"2025;""03"";""84239029"";""10"";""161"";""SC"";""01"";""0927800"";750;750;27000;595;66"
"2025;""07"";""85364900"";""11"";""611"";""MG"";""04"";""0617700"";11;191;41080;2083;15"
"2025;""02"";""96081000"";""11"";""160"";""RS"";""01"";""1017700"";4000;360;7400;239;13"
"2025;""01"";""73269090"";""10"";""232"";""PR"";""01"";""0917800"";1;1;29;0;0"
"2025;""08"";""82111000"";""11"";""160"";""AL"";""01"";""0717600"";77040;8620;14282;3042;0"
"2025;""11"";""61099000"";""11"";""195"";""SP"";""01"";""0817800"";800;87;3020;8;3"
"2025;""02"";""91119010"";""10"";""447"";""AM"";""04"";""0227700"";8;8;1168;93;0"
"2025;""07"";""84314100"";""11"";""764"";""SP"";""04"";""0817600"";1;21;749;1328;0"
"2025;""12"";""85332120"";""11"";""267"";""BA"";""04"";""0817600"";80000;2;639;18;0"
"2025;""03"";""29339911"";""10"";""361"";""MG"";""04"";""0817600"";150;150;6616;1694;0"
"2025;""07"";""29336999"";""10"";""386"";""SC"";""01"";""1017700"";1000;1000;10234;73;13"
"2025;""08"";""85364900"";""11"";""246"";""SC"";""04"";""0927501"";41;7;830;63;0"
"2025;""10"";""33051000"";""10"";""399"";""ES"";""01"";""0717600"";727;727;9787;250;30"
"2025;""11"";""73151290"";""10"";""386"";""RS"";""01"";""0927800"";377;377;3632;61;0"
"2025;""05"";""62114300"";""11"";""827"";""MS"";""04"";""0817600"";2;1;204;8;0"
"2025;""10"";""90158090"";""11"";""386"";""PR"";""04"";""0917900"";2;153;27710;6191;25"
"2025;""07"";""19053100"";""10"";""023"";""PR"";""01"";""0917800"";14593;14593;107909;7193;270"
"2025;""05"";""84219199"";""10"";""023"";""SC"";""04"";""0817600"";50;50;3399;258;9"
"2025;""08"";""85389090"";""10"";""160"";""RJ"";""04"";""0817700"";0;0;4;0;0"
"2025;""11"";""46021900"";""10"";""858"";""SC"";""01"";""0927700"";410;410;1478;265;0"
"2025;""01"";""82032010"";""10"";""160"";""MG"";""01"";""0817800"";11464;11464;59639;2674;51"
"2025;""02"";""85015190"";""11"";""858"";""SP"";""04"";""0817600"";5;40;677;250;0"
"2025;""10"";""72287000"";""10"";""603"";""SP"";""04"";""0817600"";106;106;1733;476;2"
"2025;""12"";""84852000"";""11"";""063"";""SP"";""07"";""1017500"";5;295;7600;867;0"
"2025;""01"";""74153300"";""10"";""160"";""MG"";""01"";""0817800"";2;2;698;4;0"
"2025;""06"";""40103900"";""10"";""764"";""PR"";""04"";""0917900"";1;1;407;250;0"
"2025;""04"";""85269100"";""11"";""275"";""PR"";""04"";""0817600"";432;179;71499;550;13"
"2025;""07"";""42050000"";""10"";""493"";""SP"";""04"";""0817700"";4;4;398;60;0"
"2025;""03"";""25262000"";""10"";""249"";""ES"";""01"";""0717600"";240000;240000;159070;20486;51"
"2025;""10"";""85013110"";""11"";""764"";""PR"";""04"";""0817600"";25;45;2053;131;0"
"2025;""03"";""84733090"";""10"";""232"";""AM"";""04"";""0227700"";20;20;1229;253;0"
"2025;""10"";""84311090"";""10"";""149"";""MG"";""04"";""0817700"";3;3;75;57;1"
"2025;""10"";""85363090"";""11"";""196"";""SP"";""04"";""0817700"";2000;1;367;37;0"
"2025;""08"";""90189099"";""11"";""628"";""MG"";""04"";""0617700"";1;1;1004;16;9"
"2025;""03"";""85014019"";""11"";""063"";""SC"";""07"";""0927900"";7488;14947;143937;1293;48"
"2025;""09"";""82089000"";""10"";""023"";""PR"";""01"";""0917800"";19;19;10325;10;11"
"2025;""07"";""40069000"";""10"";""160"";""AM"";""04"";""0227700"";76;76;11614;2374;2"
"2025;""09"";""70132800"";""10"";""023"";""SP"";""04"";""0817600"";0;0;115;1;0"
"2025;""02"";""48114990"";""10"";""160"";""SP"";""04"";""0817700"";0;0;375;17;1"
"2025;""03"";""87082994"";""11"";""249"";""SP"";""01"";""0817800"";3;14;526;5;0"
"2025;""01"";""90322000"";""11"";""399"";""MG"";""01"";""0817800"";1;0;57;0;0"
"2025;""11"";""85369010"";""11"";""493"";""MG"";""04"";""0817900"";0;0;263;4;0"
"2025;""05"";""90183929"";""11"";""023"";""ES"";""04"";""0727600"";6;1;814;38;0"
"2025;""06"";""87089200"";""11"";""087"";""SP"";""04"";""0817700"";256;1407;27124;6352;8"
"2025;""06"";""29359029"";""10"";""149"";""SP"";""04"";""0817700"";0;0;3131;144;3"
"2025;""11"";""40082100"";""10"";""628"";""SP"";""04"";""0817700"";0;0;42;1;0"
"2025;""06"";""40093100"";""10"";""607"";""RJ"";""04"";""0717700"";3;3;95;28;0"
"2025;""04"";""85235110"";""11"";""160"";""MG"";""04"";""0617700"";10;0;318;2;1"
"2025;""01"";""84771021"";""11"";""160"";""PE"";""01"";""0817800"";1;7880;26584;6324;39"
"2025;""05"";""84272010"";""11"";""160"";""CE"";""01"";""0927700"";1;10215;34620;3600;0"
"2025;""06"";""29224969"";""10"";""767"";""SP"";""04"";""0817600"";160;160;115077;4349;24"
"2025;""08"";""90248090"";""11"";""399"";""PR"";""01"";""0917800"";4;5;1481;5;1"
"2025;""05"";""37079021"";""10"";""399"";""SC"";""07"";""1017701"";26;26;3818;5;5"
"2025;""07"";""21069090"";""10"";""573"";""RS"";""01"";""1017700"";24000;24000;128956;197;137"
"2025;""07"";""71132000"";""10"";""361"";""SP"";""04"";""0817700"";1;1;162;7;0"
"2025;""09"";""70099200"";""10"";""161"";""SP"";""04"";""0817700"";7;7;211;37;0"
"2025;""12"";""73181500"";""10"";""160"";""PE"";""01"";""0417902"";861;861;2349;346;0"
"2025;""02"";""84825010"";""11"";""767"";""PR"";""01"";""0917800"";6;135;4894;3;0"
"2025;""09"";""48239091"";""10"";""249"";""SP"";""04"";""0817700"";82;82;1893;535;0"
"2025;""02"";""40169300"";""10"";""023"";""RJ"";""04"";""0817600"";2;2;1228;143;0"
"2025;""03"";""32121000"";""10"";""249"";""SP"";""01"";""0817800"";11902;11902;142005;1200;315"
"2025;""03"";""85423229"";""11"";""399"";""AM"";""04"";""0227700"";1000;0;8651;3;7"
"2025;""01"";""90219099"";""10"";""375"";""SP"";""04"";""0817700"";22;22;30549;456;18"
"2025;""02"";""63039200"";""10"";""764"";""PR"";""01"";""0917800"";23;23;3255;6;1"
"2025;""10"";""34031120"";""10"";""573"";""RS"";""01"";""1017700"";9110;9110;30629;348;138"
"2025;""05"";""84833029"";""11"";""105"";""PR"";""01"";""0917800"";35;6;47;10;0"
"2025;""10"";""84122190"";""11"";""386"";""SP"";""04"";""0817600"";35;463;18725;1646;45"
"2025;""03"";""39069069"";""10"";""628"";""PR"";""01"";""0917800"";12000;12000;40432;962;11"
"2025;""03"";""38190000"";""10"";""275"";""MG"";""01"";""0717600"";475;475;1560;108;0"
"2025;""10"";""29094100"";""10"";""087"";""SP"";""04"";""0817700"";3;3;46;34;0"
"2025;""04"";""85122022"";""11"";""858"";""AM"";""01"";""0227600"";1400;182;13722;148;8"
"2025;""05"";""85176259"";""11"";""161"";""SP"";""04"";""0817600"";208;214;71273;3689;39"
"2025;""02"";""68042219"";""10"";""249"";""SP"";""04"";""0817700"";45;45;7249;897;2"
"2025;""01"";""84833029"";""11"";""573"";""SC"";""04"";""0817600"";6;2;837;62;0"
"2025;""01"";""02013000"";""10"";""845"";""SC"";""07"";""1017701"";6595;6595;76273;1000;229"
"2025;""06"";""84111200"";""11"";""275"";""RJ"";""04"";""0817600"";3;10863;46575000;177148;5641"
"2025;""11"";""94039100"";""10"";""160"";""SP"";""01"";""0717600"";10;10;14;5;0"
"2025;""04"";""39174090"";""10"";""386"";""PR"";""01"";""0917800"";10202;10202;230948;5098;462"
"2025;""01"";""87089200"";""11"";""820"";""SP"";""04"";""0817600"";4;0;14;1;0"
"2025;""02"";""85111000"";""11"";""493"";""SP"";""04"";""0817600"";2;30;248;145;0"
"2025;""02"";""84834090"";""11"";""399"";""PR"";""01"";""0917800"";21648;8145;63308;2727;42"
"2025;""03"";""84828000"";""11"";""764"";""SP"";""01"";""0817800"";7;13;314;0;0"
"2025;""02"";""84389000"";""10"";""573"";""MG"";""04"";""0817600"";17;17;3474;386;3"
"2025;""09"";""73202010"";""10"";""573"";""PA"";""01"";""0517800"";0;0;75;0;0"
"2025;""03"";""84833010"";""11"";""386"";""SC"";""01"";""0817800"";400;10;1264;10;0"
"2025;""09"";""85129000"";""10"";""245"";""SP"";""10"";""0817900"";6;6;523;4;0"
"2025;""03"";""84842000"";""10"";""767"";""SP"";""04"";""0817600"";2;2;8477;915;5"
"2025;""11"";""84821010"";""11"";""160"";""ES"";""01"";""0717600"";5;0;102;0;0"
"2025;""07"";""76161000"";""10"";""386"";""PR"";""04"";""0917900"";11;11;252;119;0"
"2025;""07"";""87082999"";""11"";""474"";""RJ"";""01"";""0717600"";27;2;56;0;0"
"2025;""02"";""40091100"";""10"";""160"";""PR"";""01"";""0917800"";944;944;1879;219;1"
"2025;""08"";""39269040"";""10"";""023"";""MG"";""04"";""0617700"";0;0;38;3;0"
"2025;""07"";""84129090"";""10"";""670"";""RJ"";""04"";""0717700"";22;22;2900;222;0"
"2025;""11"";""39199020"";""10"";""160"";""AM"";""01"";""0317902"";11366;11366;27157;1528;15"
"2025;""09"";""84799090"";""10"";""232"";""SC"";""04"";""0927501"";4;4;1031;68;0"
"2025;""07"";""40169990"";""10"";""072"";""SC"";""04"";""0817600"";104;104;9035;529;29"
"2025;""11"";""87082999"";""11"";""386"";""SC"";""01"";""0927700"";358;105;2468;49;2"
"2025;""02"";""82090019"";""10"";""160"";""RS"";""01"";""0817800"";992;992;76143;560;84"
"2025;""04"";""29031200"";""10"";""275"";""PR"";""01"";""0917800"";20800;20800;13764;189;69"
"2025;""02"";""40029910"";""10"";""161"";""SP"";""01"";""0817800"";11200;11200;24352;2100;3"
"2025;""11"";""85051100"";""10"";""160"";""PR"";""04"";""0817700"";67;67;2551;977;0"
"2025;""03"";""82090090"";""10"";""023"";""SP"";""04"";""0817600"";2;2;13091;167;0"
"2025;""05"";""84812090"";""11"";""244"";""RJ"";""04"";""0717700"";1;2;708;22;0"
"2025;""05"";""21021090"";""10"";""087"";""SP"";""01"";""0817800"";16610;16610;94089;698;75"
"2025;""08"";""82089000"";""10"";""249"";""CE"";""04"";""0417901"";1;1;161;78;0"
"2025;""06"";""61012000"";""11"";""607"";""RJ"";""04"";""0817600"";2;2;648;30;1"
"2025;""08"";""83013000"";""10"";""160"";""AL"";""01"";""0817800"";35;35;324;17;0"
"2025;""11"";""18063110"";""10"";""023"";""PR"";""01"";""0917800"";4554;4554;38667;1223;39"
"2025;""04"";""61102000"";""11"";""361"";""SP"";""04"";""0817600"";1657;196;7137;457;1"
"2025;""03"";""40092190"";""10"";""764"";""SP"";""01"";""0817800"";2;2;285;1;0"
"2025;""11"";""90066900"";""11"";""160"";""SP"";""01"";""0817800"";830;186;4452;2;1"
"2025;""03"";""85389010"";""11"";""072"";""SP"";""01"";""0817800"";92;12;3621;4;1"
"2025;""11"";""87149319"";""10"";""160"";""ES"";""01"";""0817800"";6560;6560;9466;1140;10"
"2025;""03"";""39199090"";""10"";""160"";""AL"";""01"";""0417902"";3100;3100;4477;719;0"
"2025;""07"";""61046300"";""11"";""827"";""SP"";""01"";""0817800"";167;57;4784;184;0"
"2025;""03"";""90273019"";""11"";""249"";""DF"";""04"";""0817700"";1;4;6605;313;0"
"2025;""07"";""39263000"";""10"";""275"";""RJ"";""01"";""0717600"";43;43;2945;15;0"
"2025;""08"";""85423919"";""11"";""160"";""SP"";""04"";""0817700"";42222;3;13889;55;4"
"2025;""06"";""40094290"";""10"";""245"";""SP"";""01"";""0817800"";25;25;372;6;0"
"2025;""07"";""38221930"";""10"";""149"";""SC"";""01"";""0927700"";2;2;178;1;0"
"2025;""05"";""39173900"";""10"";""603"";""RS"";""01"";""0817800"";3;3;14;0;0"
"2025;""04"";""82075011"";""10"";""160"";""ES"";""01"";""0717600"";5;5;459;2;0"
"2025;""04"";""84813000"";""11"";""670"";""ES"";""04"";""0817600"";2;9;861;49;0"
"2025;""06"";""95069900"";""11"";""160"";""SP"";""04"";""0817700"";57;15;246;328;0"
"2025;""01"";""87089100"";""11"";""767"";""SC"";""01"";""0717600"";1;9;295;21;1"
"2025;""04"";""85472090"";""10"";""160"";""BA"";""01"";""0717600"";287;287;3565;36;45"
"2025;""09"";""84329000"";""10"";""023"";""PR"";""01"";""0917800"";32335;32335;810975;5855;163"
"2025;""03"";""63062200"";""10"";""160"";""SP"";""01"";""0817800"";22409;22409;70723;8163;66"
"2025;""02"";""84149039"";""10"";""249"";""SP"";""10"";""0817900"";19;19;4493;13;2"
"2025;""06"";""29155030"";""10"";""493"";""SP"";""01"";""0817800"";4945;4945;36297;514;5"
"2025;""12"";""74152900"";""10"";""149"";""SP"";""04"";""0817600"";0;0;60;0;0"
"2025;""01"";""39206219"";""10"";""023"";""SP"";""01"";""0817800"";38;38;170;17;0"
"2025;""02"";""84814000"";""11"";""628"";""MG"";""04"";""0817700"";8;9;2857;67;0"
"2025;""08"";""84099190"";""10"";""023"";""RJ"";""04"";""0717700"";3132;3132;129034;23706;10"
"2025;""01"";""29333949"";""10"";""160"";""MG"";""04"";""0817600"";15;15;606;294;0"
"2025;""04"";""84148029"";""11"";""399"";""AM"";""01"";""0227600"";40;169;17412;218;10"
"2025;""03"";""95030039"";""11"";""160"";""PA"";""01"";""0317902"";1500;2000;2294;676;0"
"2025;""10"";""85322310"";""11"";""160"";""PR"";""04"";""0917900"";1100;0;153;0;0"
"2025;""05"";""85322410"";""11"";""160"";""RS"";""04"";""0817700"";2215120;101;15126;596;44"
"2025;""05"";""84483991"";""10"";""361"";""CE"";""04"";""0317901"";49;49;2669;814;2"
"2025;""10"";""87083019"";""11"";""249"";""SP"";""04"";""0817700"";133;147;4478;2200;3"
"2025;""06"";""56031190"";""10"";""190"";""SP"";""01"";""0817800"";390;390;4860;90;0"
"2025;""07"";""95030099"";""11"";""351"";""RJ"";""01"";""0717600"";13296;2161;3464;433;0"
"2025;""01"";""76061190"";""10"";""573"";""SP"";""01"";""0817800"";193;193;2500;88;1"
"2025;""02"";""95049090"";""11"";""160"";""SP"";""01"";""0927800"";139;116;2570;336;0"
"2025;""02"";""76169900"";""10"";""399"";""PR"";""04"";""0917900"";12;12;2761;840;5"
"2025;""01"";""48211000"";""10"";""161"";""AM"";""04"";""0227700"";0;0;2725;5;0"
"2025;""10"";""39173300"";""10"";""275"";""SP"";""01"";""0817800"";108;108;6338;844;5"
"2025;""11"";""90142030"";""11"";""386"";""SP"";""04"";""0717700"";1;8;9510;324;0"
"2025;""10"";""90151000"";""11"";""355"";""SP"";""04"";""0817600"";2;1;1377;87;0"
"2025;""08"";""90211010"";""10"";""249"";""BA"";""04"";""0517801"";1;1;600;49;0"
"2025;""12"";""90181980"";""11"";""351"";""SP"";""04"";""0817600"";100;69;6400;1052;0"
"2025;""04"";""85041000"";""11"";""355"";""SP"";""04"";""0817600"";30;16;1200;243;3"
"2025;""02"";""40025900"";""10"";""628"";""ES"";""04"";""0717700"";0;0;13;0;0"
"2025;""06"";""40012920"";""10"";""858"";""SP"";""01"";""0817800"";79200;79200;177804;7500;232"
"2025;""03"";""40081100"";""10"";""628"";""SP"";""04"";""0817600"";2;2;101;34;2"
"2025;""07"";""67049000"";""10"";""160"";""SC"";""01"";""0927700"";633;633;658;48;0"
"2025;""12"";""74122000"";""10"";""249"";""SP"";""10"";""0817900"";3;3;177;1;0"
"2025;""01"";""84399100"";""10"";""072"";""SC"";""01"";""0717600"";63;63;11269;438;62"
"2025;""11"";""85044021"";""11"";""603"";""MG"";""01"";""0817800"";3;1;65;1;0"
"2025;""03"";""56039490"";""10"";""386"";""SP"";""04"";""0817700"";0;0;92;0;0"
"2025;""04"";""90148090"";""11"";""249"";""PR"";""04"";""0917900"";1;1;7698;272;0"
"2025;""03"";""84219999"";""10"";""160"";""BA"";""01"";""0517800"";1;1;28;3;0"
"2025;""10"";""84812090"";""11"";""232"";""PR"";""04"";""0817600"";1;1;375;3;0"
"2025;""05"";""85322200"";""11"";""023"";""SP"";""04"";""0817600"";88202;132;15584;485;2"
"2025;""03"";""85044010"";""11"";""161"";""ES"";""04"";""0817600"";3;2;408;12;0"
"2025;""08"";""84822010"";""11"";""023"";""MG"";""01"";""0817800"";28500;1838;28555;3349;3"
"2025;""04"";""84833090"";""11"";""160"";""SP"";""10"";""0817900"";340;596;29036;328;14"
"2025;""02"";""48115128"";""10"";""249"";""SP"";""04"";""0817600"";2486;2486;25571;9660;27"
"2025;""10"";""84814000"";""11"";""764"";""PR"";""04"";""0817600"";93;9;2381;33;0"
"2025;""12"";""84412000"";""11"";""160"";""SP"";""01"";""0817800"";10;68609;484086;19080;54"
"2025;""12"";""73089090"";""10"";""603"";""SP"";""01"";""0817800"";225;225;3826;21;3"
"2025;""10"";""73209000"";""10"";""764"";""RJ"";""04"";""0717700"";25;25;1646;194;0"
"2025;""09"";""85181090"";""11"";""160"";""MG"";""04"";""0617700"";29;8;2114;57;3"
"2025;""11"";""84779000"";""10"";""249"";""PR"";""04"";""0917900"";3;3;7721;616;18"
"2025;""03"";""84099999"";""10"";""232"";""SP"";""01"";""0817800"";160;160;11563;11;2"
"2025;""06"";""34059000"";""10"";""160"";""RO"";""04"";""0727600"";3;3;14;97;0"
"2025;""01"";""29025000"";""10"";""573"";""SC"";""01"";""0817800"";43940;43940;53204;1721;0"
"2025;""10"";""84716052"";""11"";""249"";""SP"";""04"";""0817600"";4;3;233;14;0"
"2025;""12"";""16042020"";""10"";""239"";""SP"";""01"";""0817800"";34631;34631;83451;5142;8"
