CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2025;06;84148021;11;756;SP;01;0817800;5;44;4142
2025;10;40169300;10;505;SC;01;0927800;0;0;16
2025;01;73181500;10;845;SP;04;0817600;6;6;145
2025;08;41015010;10;528;AL;01;0417902;223250;223250;75737
2025;07;44089010;16;196;PR;04;0817600;1;172;11564
2025;10;73182900;10;580;SP;04;0817700;3;3;97
2025;09;61045900;11;607;SC;01;0927700;115;46;3223
2025;02;90011020;10;063;SP;04;0817600;0;0;182
2025;11;04022110;10;741;CE;01;0317900;8;8;84
2025;10;85334099;11;607;RS;04;0817600;6;2;264
2025;11;20041000;10;275;CE;01;0317900;14;14;37
2025;02;21039011;10;249;SC;01;0817800;24420;24420;29915
2025;02;07095900;10;301;BA;01;0517800;30;30;37
2025;02;49019900;10;589;ND;04;0817600;1528;1528;10065
2025;11;70196100;10;845;SC;07;1010351;108;108;407
2025;10;02071439;10;267;SC;01;0927800;28005;28005;15015
2025;03;29029090;10;063;SP;07;1017503;2088;2088;6960
2025;10;85364100;11;249;SC;01;0927700;2257;1118;33850
2025;04;02071411;10;538;ES;01;0717600;50;50;527
2025;03;84313900;10;589;SP;01;0817800;16996;16996;77940
2025;12;85492900;10;087;PR;01;0917800;22689;22689;438120
2025;03;33052000;10;474;SP;04;0817600;500;500;5000
2025;05;84311090;10;275;MG;04;0817600;0;0;24
2025;09;02042200;10;434;RJ;01;0717800;7;7;92
2025;09;30045050;10;845;SP;07;1010351;222;221;2517
2025;07;85049040;10;845;SP;07;1017701;0;0;1955
2025;07;08119000;10;607;PA;04;0817600;480;480;2153
2025;01;02071422;10;244;RS;01;0927700;357162;357162;929169
2025;07;94036000;11;589;SC;01;1017700;1692;47580;38713
2025;02;29054500;10;240;PR;01;0817800;164310;164310;107295
2025;05;87087090;11;275;RJ;01;0717600;110;803;3007
2025;02;21069090;10;467;ES;01;0727600;6;6;24
2025;07;73269090;10;077;RS;01;1017700;340;340;3580
2025;04;02071424;10;888;SC;01;0927800;275000;275000;95644
2025;12;85052090;10;063;SP;04;0817600;2;2;222
2025;04;84835010;11;589;SP;01;0817800;771;604;18061
2025;11;87089990;10;239;PR;04;0817700;233;233;1015
2025;06;52094210;10;063;CE;01;0317900;27703;27703;138544
2025;07;21039021;10;628;SC;01;0917800;24;24;129
2025;04;85015310;11;193;SC;01;0927700;17;15407;50708
2025;07;68029390;10;245;ES;01;0717600;87274;87274;135579
2025;07;07031019;10;160;PA;01;0217800;75;75;79
2025;09;84219999;10;521;PR;01;0917800;199;199;7632
2025;12;62064000;11;741;MG;04;0817700;10;4;850
2025;07;39174090;10;239;SC;04;0817700;0;0;9
2025;03;90211010;10;160;ND;04;0817700;0;0;1045
2025;04;73202090;10;756;SP;01;0817800;249;249;1412
2025;09;85269100;11;063;RS;04;0817600;90;108;26745
2025;12;85444200;10;776;MG;04;0817600;57;57;5548
2025;12;84733041;11;365;SP;04;0817600;130;78;28976
2025;08;30039074;10;434;SP;01;0927700;0;0;8
2025;11;85444200;10;053;SP;04;0817600;2;2;136
2025;09;21069030;10;158;SP;07;1017500;7407;7407;78188
2025;02;61082100;11;158;SP;04;0817700;15;0;66
2025;06;21011190;21;105;RJ;01;0717600;0;1;13
2025;03;44123100;16;088;SC;01;0927502;214;110200;89482
2025;04;87089200;11;063;PR;04;0817600;2;9;120
2025;05;16023210;10;580;MA;01;0317903;15;15;42
2025;03;84835090;11;085;SP;01;0817800;18;5;101
2025;02;73262000;10;586;SP;07;0917500;44420;44420;128014
2025;03;48041900;10;386;PR;01;0917800;911166;911166;629998
2025;12;85123000;11;160;SP;04;0817600;192;45;647
2025;06;21039021;10;063;SP;07;1017503;1984;1984;4748
2025;01;32151100;10;097;SP;07;0147600;838;838;1680
2025;11;04071100;20;361;RS;01;1017700;90;90;431
2025;11;07041000;10;160;RJ;01;0717800;40;40;81
2025;04;04079000;10;434;AL;01;0440151;75;75;183
2025;02;85030090;10;249;MG;04;0817600;1640;1640;5182
2025;03;84135010;11;249;SP;04;0817600;1;111;7514
2025;11;08072000;10;628;BA;04;0817600;98010;98010;135678
2025;12;03034900;10;351;RJ;01;0717800;25;25;91
2025;09;07031019;10;850;ES;01;0727600;1;1;2
2025;12;08022200;10;301;SP;01;0817800;1;1;26
2025;10;28352500;10;586;SC;07;0917500;31000;31000;25865
2025;07;85044021;11;190;MG;04;0817700;2;4;216
2025;10;02023000;10;158;RO;07;1017503;230222;230222;1183497
2025;07;34029090;10;249;ND;01;0717600;4;46;581
2025;06;63071000;10;063;CE;07;1017500;36;36;2801
2025;11;90321090;11;249;SP;04;0817700;18456;504;38465
2025;06;07095900;10;434;SP;01;0917800;11;11;11
2025;02;40093290;10;023;SP;04;0817600;3;3;452
2025;02;44029000;10;580;SP;01;0817800;2;2;9
2025;03;16041500;10;434;RJ;01;0717800;0;0;9
2025;01;85044029;11;158;SP;04;0817700;2;15;1051
2025;12;73181500;10;580;SP;01;0817800;650;650;2557
2025;06;82079000;10;249;SP;04;0817600;313;313;37421
2025;02;82041200;10;158;RS;04;0817700;104;104;1090
2025;01;87163100;11;845;SC;07;1010252;1;7650;47841
2025;02;03049900;10;580;PA;00;0210200;40;40;224
2025;05;39069069;10;239;SP;01;0817800;900;900;2000
2025;07;17049020;10;345;RS;01;1017700;25010;25010;41297
2025;09;87089200;11;040;SP;04;0817600;5;10;319
2025;10;22021000;17;163;ES;01;0727600;330;328;863
2025;08;02031900;10;580;RJ;01;0717600;9;9;67
2025;02;08055000;10;776;SP;01;0717800;45;45;126
2025;12;85432000;11;493;SP;01;0817800;186;6;2490
2025;05;90299010;10;586;MG;07;0917500;0;0;8
2025;01;85369040;11;249;AM;04;0817600;496;4;92
2025;03;63079090;10;695;RS;01;1017700;16;16;692
2025;04;84822090;11;458;SP;01;0817800;20;23;751
2025;04;21069090;10;232;RJ;01;0717800;2;2;49
2025;06;90229091;10;589;SP;04;0817700;4;4;185
2025;06;15099090;10;434;SP;01;0817800;30;30;461
2025;12;94049000;10;845;RS;07;1010351;40;40;396
2025;06;94032090;11;548;RS;01;0927700;30;112;30
2025;09;82111000;11;239;RS;01;1017700;5530;295;4799
2025;10;33071000;10;493;SP;01;0817800;2261;2261;13901
2025;06;21050010;10;434;SC;01;0917800;71;71;875
2025;02;85122021;11;158;SP;04;0817700;3;0;24
2025;06;29400093;10;521;SP;01;0817800;4000;4000;9240
2025;04;68029990;10;586;MS;07;0147800;2;2;51
2025;12;84339090;10;169;PR;04;0817600;3471;3471;25496
2025;07;73182100;10;249;SP;01;0817800;457;457;66656
2025;03;19021100;10;607;RJ;01;0717800;32;32;80
2025;02;84818019;11;245;SP;01;0817800;615;562;23679
2025;06;39122029;10;474;SP;01;0817800;18000;18000;70176
2025;01;30019020;10;169;MG;04;0817700;15;15;2048
2025;12;85299040;10;249;MG;04;0817700;3;3;935
2025;03;07109000;10;741;AM;01;0227600;40;40;67
2025;10;64062000;10;573;RJ;04;0817700;20;20;142
2025;05;19021100;10;434;SC;01;0927800;22;22;41
2025;08;90279099;10;249;SP;04;0817700;40;40;43853
2025;10;21031010;10;538;ES;01;0727600;12;12;64
2025;01;07032090;10;476;AM;01;0227600;32;32;262
2025;11;85049040;10;240;SP;04;0817600;1;1;119
2025;01;08072000;10;249;ES;04;0717700;91440;91440;149117
2025;10;07051100;10;580;CE;01;0317900;24;24;67
2025;10;84193900;11;063;SC;07;1017500;4;147;5167
2025;05;09011110;21;498;ES;01;0717600;423;422400;2575584
2025;03;39231090;10;493;RS;01;1017700;41;41;108
2025;01;40161090;10;827;RS;01;1017700;0;0;67
2025;10;07019000;10;301;SP;01;0812051;200;200;197
2025;11;12129100;10;077;RS;01;1017700;2;2;7
2025;11;84879000;10;586;SP;07;0147600;0;0;50
2025;11;40169300;10;586;RS;15;0917500;75;75;1216
2025;07;49019900;10;063;SP;07;1017500;71321;71321;384083
2025;07;29126000;10;097;SC;07;0147600;4;4;739
2025;07;39191020;10;063;MG;07;1017503;40301;381;10240
2025;04;87082999;11;317;SP;01;0817800;205;76;1088
2025;09;04015021;10;434;AM;01;0227600;7;7;38
2025;12;39191090;10;589;SP;04;0817600;45;45;1627
2025;03;48195000;10;169;PR;01;0917800;1239;1239;15840
2025;07;15159090;10;069;SP;01;0817800;190;190;2261
2025;11;10059090;10;077;ES;01;0727600;20;20;97
2025;10;73182200;10;351;SP;01;0817800;3;1;47
2025;05;84821010;11;386;RJ;04;0817700;2;3;2070
2025;11;41071220;15;493;GO;04;0817600;2433;1765;31165
2025;12;84839000;10;141;SP;01;0817800;14;14;124
2025;06;64029990;13;431;SC;04;0817600;270;143;4253
2025;02;34012010;10;467;AL;01;0440151;5;5;24
2025;05;41041114;15;386;MT;01;0817800;20876;101039;94086
2025;04;94034000;11;580;SP;01;0817800;11;1221;14080
2025;07;87141000;10;580;SC;01;0817800;79;79;1162
2025;07;30049069;10;158;GO;04;0817600;52;52;31778
2025;09;84314910;10;764;PR;04;0817600;280;280;5167
2025;12;41015010;10;827;PE;01;0717800;135480;135480;40644
2025;02;41071220;15;160;RS;01;1017700;274913;216647;2488619
2025;12;08052100;10;232;SP;01;0812051;10;10;20
2025;09;85371090;10;244;RS;04;0817600;1125;1125;100259
2025;09;85285900;11;023;SP;04;0817700;1;2;15000
2025;05;84148011;11;589;PR;01;0917800;52;2425;41303
2025;06;90321090;11;249;SP;04;0817700;3601;70;23225
2025;01;10059010;10;240;PR;01;0917800;62632684;62632684;14482592
2025;07;84199090;10;158;SP;07;1017503;5;5;125
2025;03;25010020;10;434;AM;01;0227600;72;72;93
2025;01;68042119;10;850;SP;01;0817800;209;209;7556
2025;01;07129090;10;628;RJ;01;0717800;1;1;4
2025;05;09101100;10;399;SP;01;0817800;8;8;26
2025;05;04052000;10;467;SP;01;0817800;2;2;23
2025;11;39172300;10;097;SC;07;0147600;9205;9205;16578
2025;01;84133090;11;521;SP;01;0817800;3;14;462
2025;11;87089200;11;249;SP;04;0817600;24;40;5136
2025;12;64041900;13;069;RS;01;1017700;246;229;4736
2025;12;19053200;10;105;RJ;01;0710251;2;2;31
2025;09;84818029;11;845;SP;07;1017701;30;0;63
2025;05;85122029;11;249;SP;01;0817800;4;4;167
2025;11;02023000;10;824;MT;01;0817800;23592;23592;131754
2025;04;85159000;10;083;PR;01;0927502;8;8;21
2025;12;90312010;11;493;SC;04;0817700;1;6;3703
2025;02;87169090;10;040;MG;01;0817800;710;710;1266
2025;08;33051000;10;586;MG;07;0147800;54;54;254
2025;05;07101000;10;163;PA;01;0217800;25;25;26
2025;03;48115910;10;063;RS;07;1017500;12842;12842;86056
2025;07;85076000;11;239;SC;04;0817600;2;0;88
2025;07;05119999;10;573;PR;01;0917800;292918;292918;144915
2025;12;23011090;10;528;SC;01;0927800;598000;598000;162623
2025;08;74152100;10;275;RJ;01;0717600;0;0;96
2025;08;84339090;10;586;SP;04;0817600;55;55;964
2025;12;21069090;10;399;SP;01;0717600;1;1;10
2025;03;40169300;10;249;SP;01;0817800;5028;5028;455259
2025;07;08072000;10;249;RN;04;0817600;1800;1800;2304
2025;01;63079090;10;244;SP;04;0817700;88;88;1497
2025;02;07099919;10;043;RJ;01;0717600;11;11;13
2025;10;84841000;10;386;SP;04;0817700;0;0;24
2025;11;02071413;10;505;PR;01;0817800;27000;27000;21935
2025;11;84283300;11;249;RS;04;0817600;11;293;1491
2025;04;27101911;16;493;SP;04;0817700;595;467132;410349
2025;12;49019900;10;351;ES;01;0710251;0;0;3
2025;02;08044000;10;741;SC;01;0917800;10;10;13
2025;07;69072100;15;069;SC;01;0927700;6201;128693;55971
2025;07;44013100;10;232;PR;01;0917800;6095760;6095760;922812
2025;11;73181500;10;289;SP;01;0817800;1;1;6
2025;05;62179000;10;249;MG;04;0817700;1;1;1405
2025;03;40161090;10;063;RS;07;1017500;0;0;4
2025;01;90328100;11;586;RS;07;0917500;75;1188;12202
2025;03;16010000;10;289;MG;01;0817800;50657;50657;81311
2025;09;61091000;11;800;RS;01;1017700;2;2;15
2025;07;20052000;10;476;ES;01;0727600;60;60;355
2025;01;02071419;10;245;PR;01;0917800;96408;96408;142203
2025;11;39231090;10;275;MG;01;0817800;4223;4223;4951
2025;04;02023000;10;351;PR;01;0917800;14;14;66
2025;04;57025020;15;586;SP;07;0917500;2045;3327;27639
2025;06;02071210;10;077;MA;01;0317903;260;260;730
2025;03;94037000;11;628;PE;01;0817800;72;550;3963
2025;07;08045020;10;467;AM;01;0227600;74;74;306
2025;01;06031500;20;573;SP;01;0717600;3;2;62
2025;11;82083000;10;245;SP;04;0817600;86;86;5708
2025;09;44211000;10;199;RS;01;0517800;18;18;148
2025;08;19021100;10;111;BA;01;0517800;64;64;53
2025;07;84212100;11;586;SP;04;0817600;2;0;116
2025;06;07094000;10;476;AP;01;0240152;1;1;13
2025;07;02071220;10;438;PR;01;0917800;684666;684666;1052384
2025;08;19021900;10;434;MA;01;0317903;150;150;482
2025;04;84833029;11;160;RJ;04;0817700;56;0;13659
2025;09;64039190;13;317;CE;04;0817600;48;42;1368
2025;05;39173900;10;169;SP;01;0817800;6810;6810;50265
2025;03;04090000;10;077;MA;01;0317903;3;3;27
2025;02;87089483;11;158;SP;01;0817800;3;20;555
2025;11;07061000;10;467;PR;01;0917800;175;175;108
2025;07;85361000;11;063;PE;07;1017503;254400;326;27855
2025;07;72071200;10;063;RJ;01;0717800;28840119;28840119;15122627
2025;08;85369040;11;687;RS;04;0817600;1;3;3
2025;05;84099999;10;200;SP;04;0817700;7;7;1226
2025;05;84798999;11;589;SP;04;0817600;60;2441;212706
2025;11;73079200;10;158;SP;01;0817800;18;18;859
2025;01;87042210;11;586;RJ;07;0917500;5;14750;124232
2025;01;07133399;10;580;PE;01;0520100;10;10;54
2025;05;20049000;10;386;PA;01;0217800;5;5;37
2025;11;08105000;10;580;BA;01;0517800;15;15;43
2025;06;84313110;10;169;RS;04;0817600;69;69;6339
2025;08;21041011;10;467;SP;01;0917800;2;2;18
2025;08;73209000;10;521;RS;01;1017700;42;42;1251
2025;01;87082991;11;169;SC;04;0917900;10;3;195
2025;01;84099979;11;169;SP;04;0817700;2208;211;25567
2025;05;33051000;10;611;SP;01;0817800;578;578;4432
2025;05;84834010;11;158;SP;04;0817700;2;3;4489
2025;06;84718000;11;249;SP;00;0817900;2;0;86
2025;10;30049099;10;607;MG;04;0817600;257;257;3434
2025;09;96031000;11;538;RJ;01;0717800;12;12;19
2025;02;59080000;10;586;SP;04;0817600;3;3;111
2025;09;85439010;10;850;MG;04;0817700;3;3;101
2025;10;10059010;10;196;PA;01;0240152;4150131;4150131;805914
2025;06;84135010;11;249;SP;04;0817700;1;52;1138
2025;07;20060000;10;476;BA;01;0517800;2;2;12
2025;03;85115010;11;249;MT;04;0817700;1;1;869
2025;07;86071990;10;063;SP;07;1017500;44304;44304;110448
2025;11;19011090;10;193;PR;01;0917800;12039;12039;44674
2025;03;58063200;10;160;SC;04;0817600;311;311;1847
2025;02;90271000;11;791;PR;04;0817600;3;0;12
2025;07;73071910;10;603;SC;01;0917800;3165;3165;15741
2025;03;87084090;11;647;SC;04;0817700;1;2;470
2025;08;40151900;13;687;RS;01;1017700;2820;500;2369
2025;03;02062990;10;888;SP;01;0817800;69283;69283;86079
2025;05;02062910;10;431;MT;01;0917800;1025;1025;3470
2025;10;21039091;10;538;SC;01;0917800;5;5;56
2025;04;38140090;10;455;SP;01;0812051;69;69;206
2025;08;03048990;10;467;RJ;01;0710251;10;10;67
2025;09;84213990;11;386;SP;04;0817600;120000;24;2280
2025;03;16023220;10;200;RS;01;0927700;1998;1998;5275
2025;10;82119100;11;493;RS;01;0927502;39060;1275;18632
2025;02;83021000;10;158;MG;07;1017500;15;15;289
2025;12;21069010;10;023;SP;01;0817800;17;17;739
2025;12;60053700;10;589;SP;04;0817600;329;329;4340
2025;12;84143019;11;647;SP;04;0817700;1;8;1333
2025;01;84209100;11;063;SP;01;0817800;1;734;24510
2025;07;85366990;11;239;SC;04;0817600;10;0;87
2025;04;08071900;10;351;RS;01;1017700;8;8;6
2025;08;39222000;10;493;MG;01;0817800;337;337;2847
2025;09;11022000;10;375;SP;01;0817800;200;200;190
2025;03;39021010;10;160;SP;04;0817600;325;325;2576
2025;08;70071900;15;493;SP;01;0817800;10;19;2444
2025;05;62053000;11;628;SP;04;0817600;2;2;97
2025;07;34053000;10;815;CE;01;0817800;317;317;3527
2025;09;39012029;10;589;RJ;01;0717600;323000;323000;282560
2025;10;29337990;10;249;SP;01;0817800;30050;30050;146804
2025;08;90251990;11;249;RJ;04;0817600;1;0;6537
2025;11;94029090;10;239;SP;04;0817700;1160;1160;8025
2025;10;84818092;11;780;SP;04;0817600;2;0;87
2025;10;84292090;11;827;SP;01;0817800;5;74500;745146
2025;08;08021200;10;351;ES;01;0727600;3;3;40
2025;10;85166000;11;063;SP;01;0817800;216;4972;33415
2025;11;61079100;11;063;SC;07;1017500;9;2;59
2025;09;68029390;10;695;ES;01;0717600;13444;13444;12272
2025;07;40092290;10;741;SP;04;0817600;6;6;196
2025;03;85051910;10;169;SP;01;0817800;552;552;16128
2025;04;84231000;11;586;SC;07;0917500;3456;829;4321
2025;02;34013000;10;589;SP;01;0817800;20502;20502;98178
2025;11;20089900;10;325;AP;07;0240151;7759;7759;23141
2025;05;52042000;10;160;SP;01;0817800;2;2;70
2025;01;83024200;10;249;SC;01;0927700;150;150;253
2025;11;84329000;10;521;SP;01;0817800;61;61;2160
2025;03;39173300;10;158;RS;07;1017500;36;36;552
2025;08;84136011;11;169;SP;04;0817600;2;8;300
2025;12;02071100;10;434;AL;01;0417902;126;126;480
2025;11;61169200;13;169;RS;01;0927502;12;1;85
2025;02;07070000;10;580;CE;01;0317900;40;40;32
2025;08;85269200;11;063;SP;01;0817800;612;19;1549
2025;08;85364100;11;245;SC;04;0817600;20;10;422
2025;06;04069090;10;301;SP;01;0917800;10;10;101
2025;05;48183000;10;386;SP;01;0812051;1;1;24
2025;02;02062990;10;193;GO;01;0817800;81005;81005;82217
2025;08;44111410;16;063;SC;07;0927900;20;14605;5147
2025;02;85044090;11;756;SP;04;0817600;1;0;2578
2025;02;84229090;10;158;SP;01;0817800;150;150;1449
2025;04;28365000;10;586;MG;07;0917500;52000;52000;19760
2025;03;48030090;10;493;PR;01;0917800;99776;99776;157899
2025;07;84839000;10;275;RS;04;0817600;3;3;312
2025;10;63079090;10;097;SP;07;0147600;8;8;105
2025;07;85299020;10;063;AM;04;0227700;2;2;298
2025;04;94016100;11;580;SC;01;0817800;6;495;5573
2025;05;84819090;10;158;RS;07;1017500;38;38;6848
2025;01;54024400;10;158;SP;07;1017500;3204;3204;33417
2025;09;85322590;11;160;RS;04;0817600;968754;3501;164044
2025;05;73181500;10;589;MG;01;0817800;4;4;341
2025;04;30045030;10;431;PA;01;0217800;0;0;134
2025;04;02071413;10;041;SC;01;0917800;20070;20070;35127
2025;04;84133020;11;764;PR;04;0917900;126;388;24506
2025;01;85176254;11;158;PR;04;0817600;105;326;6325
2025;11;40093100;10;386;SP;04;0817600;37;37;540
2025;04;02071422;10;676;SC;01;0927700;82476;82476;234340
2025;10;02071412;10;291;MG;01;0927800;42675;42675;49759
2025;07;20021000;10;434;AM;01;0227600;12;12;110
2025;04;94059900;10;586;SC;15;0917500;1;1;136
2025;05;84818097;11;249;SP;04;0817700;4;2;5459
2025;07;40161010;10;169;PR;01;0917800;4063;4063;32200
2025;06;33059000;10;770;AP;07;0240151;1131;1131;2009
2025;03;85177190;11;251;SP;04;0817600;36;1016;61643
2025;12;85369010;11;442;SC;01;0927800;978;29;624
2025;09;69120000;10;239;SC;01;0927700;9866;9866;21780
2025;09;08052100;10;434;PE;01;0417902;10;10;54
2025;04;21022000;10;858;PR;01;0917800;96000;96000;87360
2025;08;20079910;10;434;CE;01;0317900;1;1;18
2025;10;84099115;11;493;RS;01;1017700;12;7;234
2025;08;83023000;10;845;SP;07;1017701;700;700;10897
2025;05;84248990;11;249;ES;01;0817800;7428;111;99
2025;05;87141000;10;845;PR;07;1017701;5755;5755;43879
2025;02;39206299;10;586;SP;07;0917500;1302;1302;2366
2025;05;61012000;11;628;SC;04;0817700;8;3;180
2025;10;62046300;11;249;RJ;04;0817700;31;6;1130
2025;10;35051000;10;063;SP;07;1017500;7495;7495;68277
2025;09;84339090;10;249;SP;04;0817600;19404;19404;149176
2025;09;62123000;11;158;SP;04;0817700;329;25;5033
2025;04;84381000;11;244;PR;04;0817700;3;149;5340
2025;05;85015210;11;239;SP;01;0927700;1;683;5366
2025;04;59061000;10;607;SP;01;0817800;7;7;143
2025;10;82089000;10;586;SC;07;0917500;127;127;3426
2025;08;10059010;10;607;SP;01;0917800;2;2;4
2025;02;90319010;10;087;SP;01;0817800;28;28;206
2025;03;85392990;11;434;CE;01;0317900;40;1;339
2025;07;85441990;10;069;RJ;04;0817700;0;0;2345
2025;05;70052100;15;063;SP;01;0817800;22561;103550;61866
2025;03;85272100;11;169;PR;01;0917800;247;175;22227
2025;10;39202090;10;158;MG;07;1017701;198;198;1121
2025;06;75089090;10;169;SP;04;0817700;4;4;7891
2025;10;90278911;11;249;SP;04;0817700;1;0;780
2025;07;84812090;11;127;SP;04;0817600;100;23;3507
2025;10;32089029;10;586;PR;07;0147800;37;37;222
2025;10;85123000;11;845;RJ;04;0717700;5;1;49
2025;02;84661000;10;063;SP;04;0817600;5;5;3276
2025;08;83099000;10;249;SP;04;0817700;0;0;10
2025;06;38140090;10;158;SC;07;1017500;855;855;2272
2025;11;39069019;10;647;RS;01;1017700;1050;1050;2919
2025;05;62043900;11;301;RJ;04;0817700;6;2;226
2025;05;34039900;10;538;RJ;01;0717600;461;461;6197
2025;07;21039091;10;538;ES;01;0727600;17;17;273
2025;09;07031019;10;195;PA;00;0210200;20;20;27
2025;05;73089090;10;580;SP;01;0817800;24;24;1726
2025;04;85013110;11;158;RS;07;1017500;14;25;917
2025;07;62044200;11;845;SC;04;0817700;2;0;15
2025;11;85392110;11;586;SP;07;0917500;74;1;436
2025;04;11042300;10;127;GO;01;0917800;23750;23750;18254
2025;07;39094091;10;063;PR;07;0927900;28000;28000;20020
2025;10;21011110;21;603;PR;01;0917800;34;33120;406382
2025;06;02071412;10;229;DF;01;0917800;54000;54000;77206
2025;09;15180090;10;267;SP;01;0817800;6720;6720;6720
2025;09;22030000;17;434;ES;01;0727600;276;276;557
2025;07;52094210;10;317;CE;01;0817800;4301;4301;20700
2025;07;59031000;10;063;RS;07;1017500;201;201;1169
2025;03;61044400;11;845;SP;07;1017701;20;16;1067
2025;09;39259090;10;647;SP;01;0817800;3472;3472;23751
2025;09;30039055;10;434;SP;01;0817800;0;0;27
2025;02;49119900;10;063;RS;07;1017500;2;2;50
2025;05;38249931;10;063;SC;07;1017500;6206;6206;45208
2025;05;84295199;11;301;PR;01;0917800;10;41115;422270
2025;06;84242000;11;239;RS;01;1017700;4;0;1378
2025;05;21033021;10;301;BA;01;0517800;6;6;90
2025;11;02071424;10;756;SP;01;0817800;834155;834155;423182
2025;11;84313900;10;169;MG;01;0717600;2720;2720;24764
2025;06;25181000;10;586;PR;15;0917500;367800;367800;16965
2025;08;73158900;10;249;RS;01;0817800;59216;59216;532313
2025;05;76042920;10;158;SP;07;1017500;503;503;7859
2025;08;08062000;10;434;BA;01;0517800;2;2;15
2025;02;04032000;10;434;SP;01;0817800;933;933;2848
2025;12;09011110;21;764;GO;01;0817800;22;21600;164598
2025;04;63014000;10;586;PR;15;0917500;456;456;5131
2025;01;85122022;11;493;MG;04;0617700;1;0;8
2025;04;34070010;10;158;SP;07;1017500;7207;7207;19344
2025;03;09101100;10;476;SC;01;0927700;17;17;98
2025;02;87083090;11;244;SP;01;0817800;1;1;234
2025;07;84439929;10;399;SP;04;0817700;1;1;6
2025;12;34013000;10;538;RJ;01;0717800;46;46;228
2025;05;79070090;10;607;SC;04;0817700;3;3;81
2025;12;85015110;11;845;SP;07;1010253;6;1277;4165
2025;03;73181600;10;160;PR;01;0817800;14;14;82
2025;12;85413029;11;493;SP;04;0817700;6;10;6300
2025;04;85437099;11;149;SP;04;0817600;8;19;12266
2025;10;21039021;10;476;RJ;01;0717600;1;1;16
2025;06;44182900;10;493;SP;04;0817700;360;360;33640
2025;09;34053000;10;580;SP;01;0817800;332;332;891
2025;06;84244100;11;169;SC;04;0817600;1;13;231
2025;11;84679100;10;169;PR;01;0917800;1;1;18
2025;04;84717040;11;493;SP;04;0817700;375;92;417609
2025;10;84822010;11;158;SP;04;0817700;110;274;14122
2025;02;68043000;10;158;RS;07;1017500;4;4;82
2025;03;44219900;10;741;ES;01;0727600;2;2;8
2025;12;84137080;11;493;SP;04;0817600;1;6;205
2025;05;44071100;16;053;RS;01;0927800;555;269573;124908
2025;12;02071434;10;341;SC;01;0927800;50925;50925;39502
2025;06;73182900;10;063;SC;04;0817600;1;1;87
2025;11;38221990;10;196;PR;01;0917800;28607;28607;46579
2025;02;39169090;10;741;SP;01;0817800;9;9;237
2025;12;02072700;10;756;SC;01;0927800;178360;178360;509648
2025;03;30064011;10;023;PR;04;0817700;266;266;85445
2025;08;85362000;11;628;SC;04;0817600;144;18;615
2025;07;02064900;10;267;PR;01;0927800;29113;29113;18116
2025;05;39269090;10;063;PE;07;1017503;3332;3332;86304
