CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,nm_estado,id_country,id_urf,id_product
2025,8,7049000,10,83,PA,1,217800,55,55,73,Pará,BARBADOS,BELEM,HF_LEGUMES_TEMPEROS
2025,5,62046200,11,23,SP,4,817700,80,26,8765,São Paulo,ALEMANHA,CAMPINAS,VESTUARIO
2025,8,8031000,10,580,PA,1,217800,65,63,80,Pará,PANAMA,BELEM,FRUTAS
2025,5,2023000,10,77,SP,1,917800,188,188,1571,São Paulo,BAHAMAS,PARANAGUA,CARNES
2025,7,7133399,10,586,PR,7,917500,6000,6000,6083,Paraná,PARAGUAI,FOZ_DO_IGUACU,HF_LEGUMES_TEMPEROS
2025,9,3046100,10,249,PR,4,817600,4545,4545,22047,Paraná,ESTADOS_UNIDOS,SAO_PAULO,CARNES
2025,12,38059090,10,361,SP,1,817800,60000,60000,140000,São Paulo,INDIA,SANTOS,ESSENCIAS_VEGETAIS
2025,5,8011200,10,63,SC,7,1017505,2000,2000,2260,Santa Catarina,ARGENTINA,PORTO_XAVIER,COCO
2025,10,41071220,15,69,RS,1,1017700,1292,1313,50057,Rio Grande do Sul,AUSTRALIA,RIO_GRANDE,COUROS_PELES
2025,12,7099990,10,301,SP,1,717600,18,18,56,São Paulo,GRECIA,RIO_DE_JANEIRO,HF_LEGUMES_TEMPEROS
2025,11,7096000,10,767,PR,1,917800,3,3,27,Paraná,SUICA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,8,2071421,10,580,PA,1,217800,15,15,61,Pará,PANAMA,BELEM,CARNES
2025,1,2023000,10,281,SP,1,817800,84255,84255,282085,São Paulo,GABAO,SANTOS,CARNES
2025,3,20089710,10,43,RJ,1,717800,8,8,86,Rio de Janeiro,ANTIGUA_E_BARBUDA,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,11029000,10,474,PA,1,217800,1,1,9,Pará,MARROCOS,BELEM,FARINHAS
2025,10,62044200,11,586,SC,7,917500,5763,1173,37658,Santa Catarina,PARAGUAI,FOZ_DO_IGUACU,VESTUARIO
2025,7,7052900,10,137,RJ,1,717800,1,1,2,Rio de Janeiro,CAYMAN_ILHAS,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,9,84249090,10,521,SP,4,817700,7,7,179,São Paulo,NICARAGUA,CAMPINAS,MAQUINAS_AGRICOLAS
2025,5,24022000,12,756,ES,1,710251,0,0,35,Espírito Santo,AFRICA_DO_SUL,CAMPOS_DOS_GOYTACAZES,TABACO
2025,3,48025610,10,77,SP,1,817800,48463,48463,40279,São Paulo,BAHAMAS,SANTOS,PAPEIS_EM_GERAL
2025,11,20071000,10,741,SP,1,817800,3,3,15,São Paulo,SINGAPURA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,28092019,10,345,SC,4,817600,4,4,310,Santa Catarina,HONDURAS,SAO_PAULO,FERT_PRIMARIOS
2025,7,18063110,10,77,SP,1,927700,3,3,88,São Paulo,BAHAMAS,SAO_FRANCISCO_DO_SUL,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,63041910,10,845,SC,7,1010351,621,621,3827,Santa Catarina,URUGUAI,SANTANA_DO_LIVRAMENTO,VESTUARIO
2025,9,41071220,15,493,PR,4,817600,244,240,3348,Paraná,MEXICO,SAO_PAULO,COUROS_PELES
2025,9,84369100,10,63,SC,7,1017500,999,1000,21909,Santa Catarina,ARGENTINA,URUGUAIANA,MAQUINAS_AGRICOLAS
2025,4,20011000,10,77,CE,1,317900,20,20,102,Ceará,BAHAMAS,FORTALEZA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,8039000,10,351,AL,1,417900,30,30,43,Alagoas,HONG_KONG,RECIFE,FRUTAS
2025,8,4072100,20,137,SP,1,817800,150,98,293,São Paulo,CAYMAN_ILHAS,SANTOS,OVOS
2025,10,7031019,10,476,AL,1,417902,20,20,30,Alagoas,MARSHALL_ILHAS,IPOJUCA,HF_LEGUMES_TEMPEROS
2025,7,3027100,10,359,MA,1,317903,63,63,301,Maranhão,ILHA_DE_MAN,SAO_LUIS,CARNES
2025,1,3038920,10,580,ES,1,727600,30,30,109,Espírito Santo,PANAMA,VITORIA,CARNES
2025,12,13021999,10,249,SP,4,817600,261,261,19351,São Paulo,ESTADOS_UNIDOS,SAO_PAULO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,8071100,10,741,SP,1,817800,527,527,379,São Paulo,SINGAPURA,SANTOS,FRUTAS
2025,9,8051000,10,741,RS,1,1017700,80,80,148,Rio Grande do Sul,SINGAPURA,RIO_GRANDE,FRUTAS
2025,9,84369100,10,88,SP,4,817700,11,11,9988,São Paulo,BELIZE,CAMPINAS,MAQUINAS_AGRICOLAS
2025,8,4022110,10,580,MA,1,317903,390,390,382,Maranhão,PANAMA,SAO_LUIS,LACTEOS
2025,6,48064000,10,169,SC,4,817700,0,0,1,Santa Catarina,COLOMBIA,CAMPINAS,PAPEIS_EM_GERAL
2025,2,7039090,10,77,SC,1,927502,2,2,7,Santa Catarina,BAHAMAS,IMBITUBA,HF_LEGUMES_TEMPEROS
2025,10,38061000,10,193,SP,1,817800,22500,22500,27540,São Paulo,COSTA_DO_MARFIM,SANTOS,ESSENCIAS_VEGETAIS
2025,6,7134090,10,741,RS,1,1017700,23,23,123,Rio Grande do Sul,SINGAPURA,RIO_GRANDE,HF_LEGUMES_TEMPEROS
2025,9,20052000,10,337,AM,7,260152,10,10,207,Amazonas,GUIANA,BONFIM,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,3048990,10,580,ES,1,727600,40,40,131,Espírito Santo,PANAMA,VITORIA,CARNES
2025,10,7122000,10,476,AM,1,227600,150,150,235,Amazonas,MARSHALL_ILHAS,MANAUS,HF_LEGUMES_TEMPEROS
2025,3,2064900,10,244,PR,1,917800,3000,3000,6852,Paraná,EMIRADOS_ARABES_UNIDOS,PARANAGUA,CARNES
2025,9,7069000,10,476,SP,1,927700,30,30,19,São Paulo,MARSHALL_ILHAS,SAO_FRANCISCO_DO_SUL,HF_LEGUMES_TEMPEROS
2025,10,7049000,10,445,SP,1,812051,7,7,21,São Paulo,LUXEMBURGO,SAO_SEBASTIAO,HF_LEGUMES_TEMPEROS
2025,3,8071900,10,476,AL,1,317900,30,30,53,Alagoas,MARSHALL_ILHAS,FORTALEZA,FRUTAS
2025,9,20081900,10,741,SP,1,817800,10,10,104,São Paulo,SINGAPURA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,2071434,10,580,SP,1,717600,15,15,28,São Paulo,PANAMA,RIO_DE_JANEIRO,CARNES
2025,11,10062010,10,573,RS,1,1017700,500000,500000,266000,Rio Grande do Sul,PAISES_BAIXOS_HOLANDA,RIO_GRANDE,ARROZ
2025,12,8055000,10,476,RJ,1,717600,56,56,129,Rio de Janeiro,MARSHALL_ILHAS,RIO_DE_JANEIRO,FRUTAS
2025,2,5119999,10,586,MG,7,917500,7447,7447,35176,Minas Gerais,PARAGUAI,FOZ_DO_IGUACU,OUTROS_PRODUTOS_DE_ORIGEM_ANIMAL_IMPROPRIOS_PARA_ALIMENTACAO_HUMANA
2025,9,8031000,10,575,MA,1,317903,30,30,34,Maranhão,PALAU,SAO_LUIS,FRUTAS
2025,6,11010010,10,434,BA,1,517800,50,50,80,Bahia,LIBERIA,SALVADOR,FARINHAS
2025,9,52093200,10,573,RN,1,317900,7497,7497,38968,Rio Grande do Norte,PAISES_BAIXOS_HOLANDA,FORTALEZA,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,9,2022010,10,628,SP,1,817800,26,26,163,São Paulo,REINO_UNIDO,SANTOS,CARNES
2025,3,8012200,10,77,MA,1,317903,1,1,50,Maranhão,BAHAMAS,SAO_LUIS,CASTANHAS_NOZES
2025,8,20079910,10,476,RS,1,1017700,43,43,348,Rio Grande do Sul,MARSHALL_ILHAS,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,22021000,17,434,RS,1,1017700,323,323,715,Rio Grande do Sul,LIBERIA,RIO_GRANDE,BEBIDAS_NAO_ALCOOLICAS
2025,8,44152000,11,764,SP,1,817800,15120,92064,87564,São Paulo,SUECIA,SANTOS,MADEIRA_PRODUTOS_COM_MADEIRA
2025,4,21023000,10,538,RJ,1,717800,8,8,49,Rio de Janeiro,NORUEGA,ITAGUAI,FERMENTOS
2025,2,5119999,10,573,SC,1,717600,70083,70083,19548,Santa Catarina,PAISES_BAIXOS_HOLANDA,RIO_DE_JANEIRO,OUTROS_PRODUTOS_DE_ORIGEM_ANIMAL_IMPROPRIOS_PARA_ALIMENTACAO_HUMANA
2025,12,7049000,10,607,BA,1,517800,10,10,70,Bahia,PORTUGAL,SALVADOR,HF_LEGUMES_TEMPEROS
2025,8,2071432,10,334,SP,1,817800,27000,27000,26671,São Paulo,GUINE-BISSAU,SANTOS,CARNES
2025,2,21069090,10,63,SP,4,817600,625,625,3668,São Paulo,ARGENTINA,SAO_PAULO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,7061000,10,476,AM,1,227600,40,40,114,Amazonas,MARSHALL_ILHAS,MANAUS,HF_LEGUMES_TEMPEROS
2025,9,2071422,10,589,MG,1,717600,54000,54000,139675,Minas Gerais,PERU,RIO_DE_JANEIRO,CARNES
2025,12,9081200,10,77,ES,1,727600,1,1,9,Espírito Santo,BAHAMAS,VITORIA,HF_LEGUMES_TEMPEROS
2025,6,2013000,10,158,MS,7,917500,146134,146134,887342,Mato Grosso do Sul,CHILE,FOZ_DO_IGUACU,CARNES
2025,3,63022100,10,586,SP,7,917500,1031,1031,11480,São Paulo,PARAGUAI,FOZ_DO_IGUACU,VESTUARIO
2025,7,9021000,10,858,ES,1,727600,0,0,3,Espírito Santo,VIETNA,VITORIA,CHA
2025,12,84329000,10,249,RS,4,817600,9825,9825,58027,Rio Grande do Sul,ESTADOS_UNIDOS,SAO_PAULO,MAQUINAS_AGRICOLAS
2025,1,8039000,10,434,CE,1,317900,69,69,140,Ceará,LIBERIA,FORTALEZA,FRUTAS
2025,7,2022090,10,386,RJ,1,717600,21,21,154,Rio de Janeiro,ITALIA,RIO_DE_JANEIRO,CARNES
2025,6,7132090,10,741,RJ,1,717800,10,10,52,Rio de Janeiro,SINGAPURA,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,3,7099300,10,163,BA,1,517800,15,15,7,Bahia,CHIPRE,SALVADOR,HF_LEGUMES_TEMPEROS
2025,7,21050090,10,628,AP,1,517800,20412,20412,69263,Amapá,REINO_UNIDO,SALVADOR,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,48239099,10,154,SP,4,817600,126,126,528,São Paulo,CATAR,SAO_PAULO,PAPEIS_EM_GERAL
2025,10,41015010,10,800,PA,1,217800,47862,47862,47862,Pará,TOGO,BELEM,COUROS_PELES
2025,8,8105000,10,80,SP,1,927700,10,10,81,São Paulo,BAREIN,SAO_FRANCISCO_DO_SUL,FRUTAS
2025,9,8043000,10,434,SP,1,817800,1329,1329,2082,São Paulo,LIBERIA,SANTOS,FRUTAS
2025,1,7032010,10,149,MA,1,317900,5,5,46,Maranhão,CANADA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,10,8072000,10,607,RN,4,817700,61479,61479,63643,Rio Grande do Norte,PORTUGAL,CAMPINAS,FRUTAS
2025,2,2032200,10,580,MA,1,317903,81,81,348,Maranhão,PANAMA,SAO_LUIS,CARNES
2025,9,18063120,10,249,ES,4,817600,173,173,1479,Espírito Santo,ESTADOS_UNIDOS,SAO_PAULO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,21050010,10,69,PA,1,217800,1158,1158,7628,Pará,AUSTRALIA,BELEM,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,9011110,21,607,MG,1,717600,96,96000,614538,Minas Gerais,PORTUGAL,RIO_DE_JANEIRO,CAFE
2025,6,4079000,10,467,SP,1,817800,105,105,378,São Paulo,MALTA,SANTOS,OVOS
2025,11,2023000,10,65,MT,1,917800,23403,23403,145688,Mato Grosso,ARUBA,PARANAGUA,CARNES
2025,11,2041000,10,476,PA,1,217800,10,10,115,Pará,MARSHALL_ILHAS,BELEM,CARNES
2025,8,2031200,10,538,RJ,1,717800,49,49,496,Rio de Janeiro,NORUEGA,ITAGUAI,CARNES
2025,3,21011110,21,190,PR,1,817800,7,7350,94878,Paraná,COREIA_DO_SUL,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,7070000,10,249,ES,1,727600,20,20,44,Espírito Santo,ESTADOS_UNIDOS,VITORIA,HF_LEGUMES_TEMPEROS
2025,9,2071431,10,434,SP,1,817800,253,253,240,São Paulo,LIBERIA,SANTOS,CARNES
2025,12,41079210,15,249,RS,4,817700,164,178,4695,Rio Grande do Sul,ESTADOS_UNIDOS,CAMPINAS,COUROS_PELES
2025,5,9011110,21,427,SP,1,817800,38,38350,204600,São Paulo,LETONIA,SANTOS,CAFE
2025,1,7142000,10,160,ES,1,710251,30,30,35,Espírito Santo,CHINA,CAMPOS_DOS_GOYTACAZES,HF_LEGUMES_TEMPEROS
2025,8,20059900,10,607,SP,1,917800,1,1,8,São Paulo,PORTUGAL,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,21039029,10,434,SP,1,817800,49,49,313,São Paulo,LIBERIA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,2071422,10,357,GO,1,917800,32220,32220,88359,Goiás,IEMEN,PARANAGUA,CARNES
2025,9,10059010,10,476,MA,1,317903,5,5,13,Maranhão,MARSHALL_ILHAS,SAO_LUIS,MILHO
2025,6,22011000,17,476,RJ,1,717800,15459,15444,5281,Rio de Janeiro,MARSHALL_ILHAS,ITAGUAI,BEBIDAS_NAO_ALCOOLICAS
2025,5,7093000,10,580,PR,1,917800,146,146,139,Paraná,PANAMA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,5,94035000,11,477,PR,1,917800,289,22255,19181,Paraná,MARTINICA,PARANAGUA,MOVEIS
2025,10,64039990,13,687,RJ,4,717700,213,143,7761,Rio de Janeiro,EL_SALVADOR,RIO_DE_JANEIRO,CALCADOS_EM_GERAL
2025,4,7039090,10,351,RJ,1,717800,51,51,144,Rio de Janeiro,HONG_KONG,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,1,21050010,10,580,AM,1,227600,2,2,151,Amazonas,PANAMA,MANAUS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,84339090,10,23,RS,1,817800,23793,23793,151138,Rio Grande do Sul,ALEMANHA,SANTOS,MAQUINAS_AGRICOLAS
2025,5,7051100,10,83,SP,1,1017700,15,15,40,São Paulo,BARBADOS,RIO_GRANDE,HF_LEGUMES_TEMPEROS
2025,1,11041200,10,476,PR,1,917800,15,15,40,Paraná,MARSHALL_ILHAS,PARANAGUA,AVEIA
2025,3,7095900,10,77,RJ,1,717800,3,3,3,Rio de Janeiro,BAHAMAS,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,5,9011110,21,275,SP,1,817800,62,61600,509396,São Paulo,FRANCA,SANTOS,CAFE
2025,10,2022090,10,351,ES,1,710251,19,19,107,Espírito Santo,HONG_KONG,CAMPOS_DOS_GOYTACAZES,CARNES
2025,4,20031000,10,77,RS,1,1017700,2,2,33,Rio Grande do Sul,BAHAMAS,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,7104000,10,301,RS,1,1017800,5,5,14,Rio Grande do Sul,GRECIA,PORTO_ALEGRE,HF_LEGUMES_TEMPEROS
2025,6,20082010,10,434,AM,1,227600,16,16,179,Amazonas,LIBERIA,MANAUS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,44111490,16,586,SC,15,917500,385,292288,151490,Santa Catarina,PARAGUAI,FOZ_DO_IGUACU,MADEIRA_PRODUTOS_COM_MADEIRA
2025,12,2101200,10,476,PE,1,417902,21,21,172,Pernambuco,MARSHALL_ILHAS,IPOJUCA,CARNES
2025,10,44187900,10,249,SP,1,817800,183784,183784,431046,São Paulo,ESTADOS_UNIDOS,SANTOS,MADEIRA_PRODUTOS_COM_MADEIRA
2025,12,19053200,10,580,RS,1,917800,1480,1480,8735,Rio Grande do Sul,PANAMA,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,23040010,21,69,MG,1,817800,78,79050,71477,Minas Gerais,AUSTRALIA,SANTOS,FARELOS_TORTAS_PREPARACOES_PARA_ALIMENTACAO_ANIMAL
2025,5,16010000,10,573,RS,1,1017700,10,10,39,Rio Grande do Sul,PAISES_BAIXOS_HOLANDA,RIO_GRANDE,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,10,16010000,10,351,PR,1,917800,75,75,160,Paraná,HONG_KONG,PARANAGUA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,11,10059010,10,369,GO,1,917800,49544,49544,10113,Goiás,IRAQUE,PARANAGUA,MILHO
2025,10,2071432,10,190,MS,1,917800,23760,23760,24057,Mato Grosso do Sul,COREIA_DO_SUL,PARANAGUA,CARNES
2025,8,7089000,10,434,AM,1,227600,15,15,108,Amazonas,LIBERIA,MANAUS,HF_LEGUMES_TEMPEROS
2025,9,64039990,13,317,CE,4,817600,318,281,7691,Ceará,GUATEMALA,SAO_PAULO,CALCADOS_EM_GERAL
2025,11,19021900,10,538,AL,1,440151,3,3,30,Alagoas,NORUEGA,MACEIO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,44170090,11,476,SP,1,817800,10,1,9,São Paulo,MARSHALL_ILHAS,SANTOS,MADEIRA_PRODUTOS_COM_MADEIRA
2025,11,2032900,10,158,RS,7,1017503,1732398,1732398,4282736,Rio Grande do Sul,CHILE,SAO_BORJA,CARNES
2025,2,4012010,10,434,SP,1,817800,6700,6700,8715,São Paulo,LIBERIA,SANTOS,LACTEOS
2025,12,7099300,10,87,RJ,1,710251,50,50,65,Rio de Janeiro,BELGICA,CAMPOS_DOS_GOYTACAZES,HF_LEGUMES_TEMPEROS
2025,5,16024900,10,467,PA,0,210200,18,18,117,Pará,MALTA,SANTAREM,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,3,48102990,10,586,SP,7,917500,261561,261561,286048,São Paulo,PARAGUAI,FOZ_DO_IGUACU,PAPEIS_EM_GERAL
2025,5,18063110,10,77,RJ,1,717600,30,30,25,Rio de Janeiro,BAHAMAS,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,2013000,10,538,RJ,1,717600,22,22,176,Rio de Janeiro,NORUEGA,RIO_DE_JANEIRO,CARNES
2025,3,7102100,10,361,SC,1,917800,10,10,31,Santa Catarina,INDIA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,5,84249090,10,589,PR,4,817600,170,170,24959,Paraná,PERU,SAO_PAULO,MAQUINAS_AGRICOLAS
2025,5,7099919,10,43,AM,1,227600,35,35,94,Amazonas,ANTIGUA_E_BARBUDA,MANAUS,HF_LEGUMES_TEMPEROS
2025,5,16025000,10,434,PA,1,217800,74,74,356,Pará,LIBERIA,BELEM,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,2,4012010,10,127,BA,1,517800,24,24,30,Bahia,CABO_VERDE,SALVADOR,LACTEOS
2025,4,19041000,10,580,RJ,1,812051,8,8,10,Rio de Janeiro,PANAMA,SAO_SEBASTIAO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,21069029,10,63,MG,7,1017500,9000,9000,35550,Minas Gerais,ARGENTINA,URUGUAIANA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,48081000,10,845,RS,7,1010252,18200,18200,15600,Rio Grande do Sul,URUGUAI,JAGUARAO,PAPEIS_EM_GERAL
2025,8,21069090,10,88,PR,1,927700,4,4,90,Paraná,BELIZE,SAO_FRANCISCO_DO_SUL,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,24022000,12,467,RJ,1,717800,20,22,2276,Rio de Janeiro,MALTA,ITAGUAI,TABACO
2025,7,16010000,10,888,SC,1,927700,161191,161191,179391,Santa Catarina,CONGO_REPUBLICA_DEMOCRATICA,SAO_FRANCISCO_DO_SUL,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,5,3048100,10,245,BA,1,517800,25,25,384,Bahia,ESPANHA,SALVADOR,CARNES
2025,10,2023000,10,281,MT,1,927700,28008,28008,98698,Mato Grosso,GABAO,SAO_FRANCISCO_DO_SUL,CARNES
2025,5,41079210,15,858,RS,4,817700,129,105,3776,Rio Grande do Sul,VIETNA,CAMPINAS,COUROS_PELES
2025,11,41071220,15,23,GO,4,817600,967,720,9274,Goiás,ALEMANHA,SAO_PAULO,COUROS_PELES
2025,2,19023000,10,77,RS,1,1017700,55,55,374,Rio Grande do Sul,BAHAMAS,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,10059010,10,474,BA,1,317903,7074,7074,1589,Bahia,MARROCOS,SAO_LUIS,MILHO
2025,8,7052900,10,351,RS,1,1017700,121,121,136,Rio Grande do Sul,HONG_KONG,RIO_GRANDE,HF_LEGUMES_TEMPEROS
2025,2,19023000,10,301,RJ,1,710251,2,2,102,Rio de Janeiro,GRECIA,CAMPOS_DOS_GOYTACAZES,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,17049020,10,87,RN,1,817800,22334,22334,49558,Rio Grande do Norte,BELGICA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,35030019,10,23,MT,1,817800,100000,100000,459480,Mato Grosso,ALEMANHA,SANTOS,PROTEINAS_DIVERSAS
2025,9,21069030,10,586,RS,7,917500,956,956,72712,Rio Grande do Sul,PARAGUAI,FOZ_DO_IGUACU,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,16023220,10,301,ES,1,727600,15,15,305,Espírito Santo,GRECIA,VITORIA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,4,10059090,10,434,ES,1,727600,10,10,39,Espírito Santo,LIBERIA,VITORIA,MILHO
2025,7,15079011,21,580,RS,1,1017700,0,113,246,Rio Grande do Sul,PANAMA,RIO_GRANDE,OLEOS_VEGETAIS
2025,1,61071100,11,476,ES,1,817800,5,5,41,Espírito Santo,MARSHALL_ILHAS,SANTOS,VESTUARIO
2025,1,3038932,10,580,SP,1,817800,105,105,267,São Paulo,PANAMA,SANTOS,CARNES
2025,10,8071900,10,607,CE,1,317900,30,30,24,Ceará,PORTUGAL,FORTALEZA,FRUTAS
2025,7,9101100,10,628,MG,1,517800,19040,19040,27653,Minas Gerais,REINO_UNIDO,SALVADOR,HF_LEGUMES_TEMPEROS
2025,11,94035000,11,845,SC,7,1010252,2362,96635,256955,Santa Catarina,URUGUAI,JAGUARAO,MOVEIS
2025,1,17041000,10,586,SP,7,917500,83875,83872,209956,São Paulo,PARAGUAI,FOZ_DO_IGUACU,GOMAS
2025,4,41044130,15,249,RS,4,817600,2368,3728,53543,Rio Grande do Sul,ESTADOS_UNIDOS,SAO_PAULO,COUROS_PELES
2025,6,2062200,10,741,GO,1,817800,138,138,248,Goiás,SINGAPURA,SANTOS,CARNES
2025,2,20041000,10,434,RS,1,1017700,50,50,210,Rio Grande do Sul,LIBERIA,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,7039010,10,476,RJ,1,717800,57,57,297,Rio de Janeiro,MARSHALL_ILHAS,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,10,23099090,10,586,SP,7,147800,1126840,1126840,958111,São Paulo,PARAGUAI,PONTA_PORA,FARELOS_TORTAS_PREPARACOES_PARA_ALIMENTACAO_ANIMAL
2025,12,18063210,10,63,SP,7,1017500,2227,2227,16517,São Paulo,ARGENTINA,URUGUAIANA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,84249090,10,586,SP,4,817700,0,0,4,São Paulo,PARAGUAI,CAMPINAS,MAQUINAS_AGRICOLAS
2025,10,10059010,10,476,PE,1,417900,5,5,26,Pernambuco,MARSHALL_ILHAS,RECIFE,MILHO
2025,11,4072100,20,351,RS,1,1017700,300,215,408,Rio Grande do Sul,HONG_KONG,RIO_GRANDE,OVOS
2025,1,7061000,10,301,AL,1,417902,20,20,25,Alagoas,GRECIA,IPOJUCA,HF_LEGUMES_TEMPEROS
2025,12,8071900,10,365,PE,1,417900,60,60,72,Pernambuco,INDONESIA,RECIFE,FRUTAS
2025,12,4039000,10,476,PA,0,210200,2,2,16,Pará,MARSHALL_ILHAS,SANTAREM,LACTEOS
2025,4,20031000,10,190,ES,1,717800,6,6,38,Espírito Santo,COREIA_DO_SUL,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,20081100,10,434,PR,1,927502,5,5,52,Paraná,LIBERIA,IMBITUBA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
